feature_id,family,feature_name,formula,inputs,lookback,frequency,available_at,causal_lag,normalization,missing_data_rule,warmup,point_in_time_requirement,canonical_hash_basis,research_source_ids,candidate_strategy_ids,risk_notes
V2FEAT0114,cyclical_defensive_leadership,Cyclical-versus-defensive ETF leadership — LEAD_XLF_XLU_63,"ratio_s=Q_{XLF,s}/Q_{XLU,s}; score_t=ln(ratio_t/ratio_(t-63))","[""V2DS004"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,6875af7e8150d691253cb81aa05a17d0f251b029957f0b331d85a0877ce5cb34,"[""SRC0258"", ""SRC0260"", ""SRC0265"", ""SRC0266""]","[""V2STRAT0114""]",Recent systematic evidence is negative; sector relationships can be regime-specific and noncausal stories are easy to invent.
V2FEAT0115,cross_asset_etf_risk_appetite,Fixed-ETF risk-appetite leadership — RISK_RATIO_QQQ_SPY_63,"ratio_s=Q_{QQQ,s}/Q_{SPY,s}; score_t=ln(ratio_t/ratio_(t-63)); candidate begins only after both ETFs exist plus 63 sessions","[""V2DS005"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,2030d442223fc6073e18c6fc1f497f6d68f295121e4e2ea999b01d9daef4e0ab,"[""SRC0258"", ""SRC0266"", ""SRC0267"", ""SRC0268""]","[""V2STRAT0115""]",Different ETFs start on different dates and dividends are deliberately excluded from predictor ratios; history is limited.
V2FEAT0116,cross_asset_etf_risk_appetite,Fixed-ETF risk-appetite leadership — RISK_RATIO_IWM_SPY_63,"ratio_s=Q_{IWM,s}/Q_{SPY,s}; score_t=ln(ratio_t/ratio_(t-63)); candidate begins only after both ETFs exist plus 63 sessions","[""V2DS005"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,7c720663bc433607b80f4b3e69c269abfe929a54e8d097d21bba77e2d716bcc4,"[""SRC0258"", ""SRC0266"", ""SRC0267"", ""SRC0268""]","[""V2STRAT0116""]",Different ETFs start on different dates and dividends are deliberately excluded from predictor ratios; history is limited.
V2FEAT0117,cross_asset_etf_risk_appetite,Fixed-ETF risk-appetite leadership — RISK_RATIO_IWM_DIA_63,"ratio_s=Q_{IWM,s}/Q_{DIA,s}; score_t=ln(ratio_t/ratio_(t-63)); candidate begins only after both ETFs exist plus 63 sessions","[""V2DS005"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,ba057a97e94f1f2dba0f4a24ca299fb25fc9ebbc19c90096aa704bab3d9cc39e,"[""SRC0258"", ""SRC0266"", ""SRC0267"", ""SRC0268""]","[""V2STRAT0117""]",Different ETFs start on different dates and dividends are deliberately excluded from predictor ratios; history is limited.
V2FEAT0118,cross_asset_etf_risk_appetite,Fixed-ETF risk-appetite leadership — RISK_RATIO_DIA_SPY_63,"ratio_s=Q_{DIA,s}/Q_{SPY,s}; score_t=ln(ratio_t/ratio_(t-63)); candidate begins only after both ETFs exist plus 63 sessions","[""V2DS005"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,df062ddb277421311419f6f14e9bf6df6d05ef1f669d2b75ccf7506bb92c0a5a,"[""SRC0258"", ""SRC0266"", ""SRC0267"", ""SRC0268""]","[""V2STRAT0118""]",Different ETFs start on different dates and dividends are deliberately excluded from predictor ratios; history is limited.
V2FEAT0119,cross_asset_etf_risk_appetite,Fixed-ETF risk-appetite leadership — RISK_RATIO_SPY_IEF_63,"ratio_s=Q_{SPY,s}/Q_{IEF,s}; score_t=ln(ratio_t/ratio_(t-63)); candidate begins only after both ETFs exist plus 63 sessions","[""V2DS005"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,1d7be4322728510a3c4a2e2a2e869bba357e7193941a4ae628a8f7015b983d2a,"[""SRC0258"", ""SRC0266"", ""SRC0267"", ""SRC0268""]","[""V2STRAT0119""]",Different ETFs start on different dates and dividends are deliberately excluded from predictor ratios; history is limited.
V2FEAT0120,cross_asset_etf_risk_appetite,Fixed-ETF risk-appetite leadership — RISK_RATIO_SPY_TLT_63,"ratio_s=Q_{SPY,s}/Q_{TLT,s}; score_t=ln(ratio_t/ratio_(t-63)); candidate begins only after both ETFs exist plus 63 sessions","[""V2DS005"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,90169264710df37b710c1c279524831fed164e603921f2b0ba98b3e139c9705a,"[""SRC0258"", ""SRC0266"", ""SRC0267"", ""SRC0268""]","[""V2STRAT0120""]",Different ETFs start on different dates and dividends are deliberately excluded from predictor ratios; history is limited.
V2FEAT0121,sector_dispersion_state,Sector-dispersion conditioned SPY direction — SECTOR_DISP_20_STATE20,"component_ret_i,t=ln(Q_i,t/Q_i,t-20); disp_t=STD_i(component_ret_i,t); baseline_t=MEDIAN(disp_s,s=t-99..t); spy_dir_t=sign(ln(P_t/P_(t-20))); score_t=spy_dir_t*(baseline_t-disp_t)","[""V2DS001"", ""V2DS004"", ""V2DS009"", ""V2DS008""]",121,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,121,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,a012bee0fb8a5e00d29913ea718e7e7efdfe5b77d65b6443d4b334d88b1fcc2a,"[""SRC0260"", ""SRC0266""]","[""V2STRAT0121""]",The mapping is a frozen hypothesis; high dispersion may instead signal healthy rotation rather than breakdown.
V2FEAT0122,sector_dispersion_state,Sector-dispersion conditioned SPY direction — SECTOR_DISP_20_STATE63,"component_ret_i,t=ln(Q_i,t/Q_i,t-20); disp_t=STD_i(component_ret_i,t); baseline_t=MEDIAN(disp_s,s=t-314..t); spy_dir_t=sign(ln(P_t/P_(t-20))); score_t=spy_dir_t*(baseline_t-disp_t)","[""V2DS001"", ""V2DS004"", ""V2DS009"", ""V2DS008""]",336,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,336,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,3fa1436d0a325319d93520fa1022b5c860beb9f55b3e579628f90b61d4222955,"[""SRC0260"", ""SRC0266""]","[""V2STRAT0122""]",The mapping is a frozen hypothesis; high dispersion may instead signal healthy rotation rather than breakdown.
V2FEAT0123,sector_dispersion_state,Sector-dispersion conditioned SPY direction — SECTOR_DISP_63_STATE20,"component_ret_i,t=ln(Q_i,t/Q_i,t-63); disp_t=STD_i(component_ret_i,t); baseline_t=MEDIAN(disp_s,s=t-99..t); spy_dir_t=sign(ln(P_t/P_(t-63))); score_t=spy_dir_t*(baseline_t-disp_t)","[""V2DS001"", ""V2DS004"", ""V2DS009"", ""V2DS008""]",164,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,164,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,68f16f67358775bc2529d2da9d49c26f929ab27a41a58b46b216035c4a045efa,"[""SRC0260"", ""SRC0266""]","[""V2STRAT0123""]",The mapping is a frozen hypothesis; high dispersion may instead signal healthy rotation rather than breakdown.
V2FEAT0124,sector_dispersion_state,Sector-dispersion conditioned SPY direction — SECTOR_DISP_63_STATE63,"component_ret_i,t=ln(Q_i,t/Q_i,t-63); disp_t=STD_i(component_ret_i,t); baseline_t=MEDIAN(disp_s,s=t-314..t); spy_dir_t=sign(ln(P_t/P_(t-63))); score_t=spy_dir_t*(baseline_t-disp_t)","[""V2DS001"", ""V2DS004"", ""V2DS009"", ""V2DS008""]",379,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,379,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,053578a75e18e1814e07520b82fef8b849d4d0f75abda58bf2ed7624990845e3,"[""SRC0260"", ""SRC0266""]","[""V2STRAT0124""]",The mapping is a frozen hypothesis; high dispersion may instead signal healthy rotation rather than breakdown.
V2FEAT0125,sector_dispersion_state,Sector-dispersion conditioned SPY direction — SECTOR_DISP_126_STATE20,"component_ret_i,t=ln(Q_i,t/Q_i,t-126); disp_t=STD_i(component_ret_i,t); baseline_t=MEDIAN(disp_s,s=t-99..t); spy_dir_t=sign(ln(P_t/P_(t-126))); score_t=spy_dir_t*(baseline_t-disp_t)","[""V2DS001"", ""V2DS004"", ""V2DS009"", ""V2DS008""]",227,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,227,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,e8ed0f7897d2890d2c5ee22ac19f354856c2d898c6ed35d406a31cb078bfd0c6,"[""SRC0260"", ""SRC0266""]","[""V2STRAT0125""]",The mapping is a frozen hypothesis; high dispersion may instead signal healthy rotation rather than breakdown.
V2FEAT0126,sector_dispersion_state,Sector-dispersion conditioned SPY direction — SECTOR_DISP_126_STATE63,"component_ret_i,t=ln(Q_i,t/Q_i,t-126); disp_t=STD_i(component_ret_i,t); baseline_t=MEDIAN(disp_s,s=t-314..t); spy_dir_t=sign(ln(P_t/P_(t-126))); score_t=spy_dir_t*(baseline_t-disp_t)","[""V2DS001"", ""V2DS004"", ""V2DS009"", ""V2DS008""]",442,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,442,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,c5d4aa273840daee732283665a494eba371da24f005feebd6b37ee8b7637566c,"[""SRC0260"", ""SRC0266""]","[""V2STRAT0126""]",The mapping is a frozen hypothesis; high dispersion may instead signal healthy rotation rather than breakdown.
V2FEAT0127,equal_weight_concentration,Equal-weight versus cap-weight leadership — RSP_SPY_5,"ratio_s=Q_RSP,s/Q_SPY,s; score_t=ln(ratio_t/ratio_(t-5))","[""V2DS006"", ""V2DS009"", ""V2DS008""]",6,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,6,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,a638ecc6f16496616803ba9031511fce0b0b391c6b4e5c2012c79178622c82cf,"[""SRC0265"", ""SRC0268""]","[""V2STRAT0127""]","RSP starts in 2003, leaving very little train history; this family may fail minimum-length gates."
V2FEAT0128,equal_weight_concentration,Equal-weight versus cap-weight leadership — RSP_SPY_20,"ratio_s=Q_RSP,s/Q_SPY,s; score_t=ln(ratio_t/ratio_(t-20))","[""V2DS006"", ""V2DS009"", ""V2DS008""]",21,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,21,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,81518cefea95e4ca13c8e0f0c1c9dae5e7dc48b36c395d85bfb737941fcdf59c,"[""SRC0265"", ""SRC0268""]","[""V2STRAT0128""]","RSP starts in 2003, leaving very little train history; this family may fail minimum-length gates."
V2FEAT0129,equal_weight_concentration,Equal-weight versus cap-weight leadership — RSP_SPY_63,"ratio_s=Q_RSP,s/Q_SPY,s; score_t=ln(ratio_t/ratio_(t-63))","[""V2DS006"", ""V2DS009"", ""V2DS008""]",64,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,64,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,f42e44a395a2f2dbbbb7bcc17e6012b1afe5a2933fce5fd1041129fa072b26da,"[""SRC0265"", ""SRC0268""]","[""V2STRAT0129""]","RSP starts in 2003, leaving very little train history; this family may fail minimum-length gates."
V2FEAT0130,equal_weight_concentration,Equal-weight versus cap-weight leadership — RSP_SPY_126,"ratio_s=Q_RSP,s/Q_SPY,s; score_t=ln(ratio_t/ratio_(t-126))","[""V2DS006"", ""V2DS009"", ""V2DS008""]",127,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,127,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,0c8affac6ccf2fed9dce6c18966eab124d141e6833e4d7860c60752cc77098b9,"[""SRC0265"", ""SRC0268""]","[""V2STRAT0130""]","RSP starts in 2003, leaving very little train history; this family may fail minimum-length gates."
V2FEAT0131,equal_weight_concentration,Equal-weight versus cap-weight leadership — RSP_SPY_189,"ratio_s=Q_RSP,s/Q_SPY,s; score_t=ln(ratio_t/ratio_(t-189))","[""V2DS006"", ""V2DS009"", ""V2DS008""]",190,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,190,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,a2997838aad9eca8f0744d8e3bcc2ed3204e42de5cbadc92f8573090ae173922,"[""SRC0265"", ""SRC0268""]","[""V2STRAT0131""]","RSP starts in 2003, leaving very little train history; this family may fail minimum-length gates."
V2FEAT0132,equal_weight_concentration,Equal-weight versus cap-weight leadership — RSP_SPY_252,"ratio_s=Q_RSP,s/Q_SPY,s; score_t=ln(ratio_t/ratio_(t-252))","[""V2DS006"", ""V2DS009"", ""V2DS008""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,cc3cc37e4beebfce64e4a0d301b68daab86084563289a6fe00d8a8da1996642a,"[""SRC0265"", ""SRC0268""]","[""V2STRAT0132""]","RSP starts in 2003, leaving very little train history; this family may fail minimum-length gates."
V2FEAT0133,cusum_change_state,Two-sided Page CUSUM direction state — CUSUM_K0_H3,"z_t=(r_t-expanding_mean(r,min=252))/expanding_std(r,min=252); gplus_t=max(0,gplus_(t-1)+z_t-0); gminus_t=min(0,gminus_(t-1)+z_t+0); if gplus_t>=3: emit +1 and reset both to 0; elif gminus_t<=-3: emit -1 and reset both; else preserve prior position","[""V2DS001"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,62b7677e06df1bbf196fcbb208ae986c326e4dea97d79765b11f5c8a6aeeedd6,"[""SRC0261"", ""SRC0262"", ""SRC0263""]","[""V2STRAT0133""]",CUSUM calibration is not finance-specific and can overreact to volatility shifts; no retrospective break dating is allowed.
V2FEAT0134,cusum_change_state,Two-sided Page CUSUM direction state — CUSUM_K0_H5,"z_t=(r_t-expanding_mean(r,min=252))/expanding_std(r,min=252); gplus_t=max(0,gplus_(t-1)+z_t-0); gminus_t=min(0,gminus_(t-1)+z_t+0); if gplus_t>=5: emit +1 and reset both to 0; elif gminus_t<=-5: emit -1 and reset both; else preserve prior position","[""V2DS001"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,41dbb07a502c16925de6cc5fb69e92c0ff2da16d35f5f89c435a9af30ae91b80,"[""SRC0261"", ""SRC0262"", ""SRC0263""]","[""V2STRAT0134""]",CUSUM calibration is not finance-specific and can overreact to volatility shifts; no retrospective break dating is allowed.
V2FEAT0135,cusum_change_state,Two-sided Page CUSUM direction state — CUSUM_K0p25_H3,"z_t=(r_t-expanding_mean(r,min=252))/expanding_std(r,min=252); gplus_t=max(0,gplus_(t-1)+z_t-0.25); gminus_t=min(0,gminus_(t-1)+z_t+0.25); if gplus_t>=3: emit +1 and reset both to 0; elif gminus_t<=-3: emit -1 and reset both; else preserve prior position","[""V2DS001"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,0986efddc525f0bd3676fc5f0e8e28927a097fa3b3abdf71362a151497e5df9f,"[""SRC0261"", ""SRC0262"", ""SRC0263""]","[""V2STRAT0135""]",CUSUM calibration is not finance-specific and can overreact to volatility shifts; no retrospective break dating is allowed.
V2FEAT0136,cusum_change_state,Two-sided Page CUSUM direction state — CUSUM_K0p25_H5,"z_t=(r_t-expanding_mean(r,min=252))/expanding_std(r,min=252); gplus_t=max(0,gplus_(t-1)+z_t-0.25); gminus_t=min(0,gminus_(t-1)+z_t+0.25); if gplus_t>=5: emit +1 and reset both to 0; elif gminus_t<=-5: emit -1 and reset both; else preserve prior position","[""V2DS001"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,2c7682a5ae200916673ba79620ef5134d7d72b40860360351600f5127c0fd687,"[""SRC0261"", ""SRC0262"", ""SRC0263""]","[""V2STRAT0136""]",CUSUM calibration is not finance-specific and can overreact to volatility shifts; no retrospective break dating is allowed.
V2FEAT0137,cusum_change_state,Two-sided Page CUSUM direction state — CUSUM_K0p5_H3,"z_t=(r_t-expanding_mean(r,min=252))/expanding_std(r,min=252); gplus_t=max(0,gplus_(t-1)+z_t-0.5); gminus_t=min(0,gminus_(t-1)+z_t+0.5); if gplus_t>=3: emit +1 and reset both to 0; elif gminus_t<=-3: emit -1 and reset both; else preserve prior position","[""V2DS001"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,7dd6d8cec377daa76c63bc708003ecf63b07dea609d4c47d515935d2dd9b94cb,"[""SRC0261"", ""SRC0262"", ""SRC0263""]","[""V2STRAT0137""]",CUSUM calibration is not finance-specific and can overreact to volatility shifts; no retrospective break dating is allowed.
V2FEAT0138,cusum_change_state,Two-sided Page CUSUM direction state — CUSUM_K0p5_H5,"z_t=(r_t-expanding_mean(r,min=252))/expanding_std(r,min=252); gplus_t=max(0,gplus_(t-1)+z_t-0.5); gminus_t=min(0,gminus_(t-1)+z_t+0.5); if gplus_t>=5: emit +1 and reset both to 0; elif gminus_t<=-5: emit -1 and reset both; else preserve prior position","[""V2DS001"", ""V2DS003""]",253,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,253,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,30714d69ae8c45d8bd990326c1278c11b8c2e20e905847c62b69bf86610299cd,"[""SRC0261"", ""SRC0262"", ""SRC0263""]","[""V2STRAT0138""]",CUSUM calibration is not finance-specific and can overreact to volatility shifts; no retrospective break dating is allowed.
V2FEAT0139,causal_shallow_tree,Frozen causal shallow decision tree — TREE_D1_LEAF126,"Features fixed in order: r_on_1, r_id_1, clv_1, body_1, ret_5, ret_20, semivar_balance_20, positive_day_balance_20, signed_abnormal_volume_5, parkinson_ratio_5_20. At the first SPY session of each month fit sklearn DecisionTreeClassifier(criterion='log_loss',splitter='best',max_depth=1,min_samples_leaf=126,min_samples_split=2,max_features=None,random_state=20260805,max_leaf_nodes=None,min_impurity_decrease=0.0,class_weight=None,ccp_alpha=0.0) on an expanding sample. Label for decision date s is I[target open-to-open total return earned from open s+1 to open s+2 > 0]; at close t only labels whose ending open has already occurred may be used. Require >=1260 complete labeled rows and both classes. Missing predictors use medians fitted on that training sample. score_t=P(y=1|x_t)-0.5; probability equality or pre-fit period preserves prior state.","[""V2DS001"", ""V2DS002"", ""V2DS003""]",1262,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,1262,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,b99ae086264048517ecfee840a53b23d0b38e2cb82a8de8a3258e51c74a1cda3,"[""SRC0264""]","[""V2STRAT0139""]","Even shallow ML can overfit a short train; model settings, features and monthly refit are immutable and validation cannot tune them."
V2FEAT0140,causal_shallow_tree,Frozen causal shallow decision tree — TREE_D1_LEAF252,"Features fixed in order: r_on_1, r_id_1, clv_1, body_1, ret_5, ret_20, semivar_balance_20, positive_day_balance_20, signed_abnormal_volume_5, parkinson_ratio_5_20. At the first SPY session of each month fit sklearn DecisionTreeClassifier(criterion='log_loss',splitter='best',max_depth=1,min_samples_leaf=252,min_samples_split=2,max_features=None,random_state=20260805,max_leaf_nodes=None,min_impurity_decrease=0.0,class_weight=None,ccp_alpha=0.0) on an expanding sample. Label for decision date s is I[target open-to-open total return earned from open s+1 to open s+2 > 0]; at close t only labels whose ending open has already occurred may be used. Require >=1260 complete labeled rows and both classes. Missing predictors use medians fitted on that training sample. score_t=P(y=1|x_t)-0.5; probability equality or pre-fit period preserves prior state.","[""V2DS001"", ""V2DS002"", ""V2DS003""]",1262,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,1262,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,092bc19b41a8f67a63aefeb987fc947e5c84b43ee144be00ac5c560691d7fcbf,"[""SRC0264""]","[""V2STRAT0140""]","Even shallow ML can overfit a short train; model settings, features and monthly refit are immutable and validation cannot tune them."
V2FEAT0141,causal_shallow_tree,Frozen causal shallow decision tree — TREE_D2_LEAF126,"Features fixed in order: r_on_1, r_id_1, clv_1, body_1, ret_5, ret_20, semivar_balance_20, positive_day_balance_20, signed_abnormal_volume_5, parkinson_ratio_5_20. At the first SPY session of each month fit sklearn DecisionTreeClassifier(criterion='log_loss',splitter='best',max_depth=2,min_samples_leaf=126,min_samples_split=2,max_features=None,random_state=20260805,max_leaf_nodes=None,min_impurity_decrease=0.0,class_weight=None,ccp_alpha=0.0) on an expanding sample. Label for decision date s is I[target open-to-open total return earned from open s+1 to open s+2 > 0]; at close t only labels whose ending open has already occurred may be used. Require >=1260 complete labeled rows and both classes. Missing predictors use medians fitted on that training sample. score_t=P(y=1|x_t)-0.5; probability equality or pre-fit period preserves prior state.","[""V2DS001"", ""V2DS002"", ""V2DS003""]",1262,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,1262,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,cc9ca81828a97d02849b51aff2ceade7569882ec4a6c4e78788efb6341dc7e38,"[""SRC0264""]","[""V2STRAT0141""]","Even shallow ML can overfit a short train; model settings, features and monthly refit are immutable and validation cannot tune them."
V2FEAT0142,causal_shallow_tree,Frozen causal shallow decision tree — TREE_D2_LEAF252,"Features fixed in order: r_on_1, r_id_1, clv_1, body_1, ret_5, ret_20, semivar_balance_20, positive_day_balance_20, signed_abnormal_volume_5, parkinson_ratio_5_20. At the first SPY session of each month fit sklearn DecisionTreeClassifier(criterion='log_loss',splitter='best',max_depth=2,min_samples_leaf=252,min_samples_split=2,max_features=None,random_state=20260805,max_leaf_nodes=None,min_impurity_decrease=0.0,class_weight=None,ccp_alpha=0.0) on an expanding sample. Label for decision date s is I[target open-to-open total return earned from open s+1 to open s+2 > 0]; at close t only labels whose ending open has already occurred may be used. Require >=1260 complete labeled rows and both classes. Missing predictors use medians fitted on that training sample. score_t=P(y=1|x_t)-0.5; probability equality or pre-fit period preserves prior state.","[""V2DS001"", ""V2DS002"", ""V2DS003""]",1262,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,1262,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,ed8f1719836d432a7856780105ac9560a97798a7357ef79147d98142302c98ce,"[""SRC0264""]","[""V2STRAT0142""]","Even shallow ML can overfit a short train; model settings, features and monthly refit are immutable and validation cannot tune them."
V2FEAT0143,causal_shallow_tree,Frozen causal shallow decision tree — TREE_D3_LEAF126,"Features fixed in order: r_on_1, r_id_1, clv_1, body_1, ret_5, ret_20, semivar_balance_20, positive_day_balance_20, signed_abnormal_volume_5, parkinson_ratio_5_20. At the first SPY session of each month fit sklearn DecisionTreeClassifier(criterion='log_loss',splitter='best',max_depth=3,min_samples_leaf=126,min_samples_split=2,max_features=None,random_state=20260805,max_leaf_nodes=None,min_impurity_decrease=0.0,class_weight=None,ccp_alpha=0.0) on an expanding sample. Label for decision date s is I[target open-to-open total return earned from open s+1 to open s+2 > 0]; at close t only labels whose ending open has already occurred may be used. Require >=1260 complete labeled rows and both classes. Missing predictors use medians fitted on that training sample. score_t=P(y=1|x_t)-0.5; probability equality or pre-fit period preserves prior state.","[""V2DS001"", ""V2DS002"", ""V2DS003""]",1262,daily decision,after SPY regular-session close t,0 sessions after close for market data; execution remains next open,frozen in formula; rolling/expanding only,Do not future-fill. Preserve prior position until all required inputs are causally available.,1262,Fixed ETF identity and actual inception; no current-constituent history; no observation after t.,14e4f3c4d28bc30b91ddaeffb6b449e0e7fd1c361cc9089774b3bb08005bb44b,"[""SRC0264""]","[""V2STRAT0143""]","Even shallow ML can overfit a short train; model settings, features and monthly refit are immutable and validation cannot tune them."
