feature_id,family,feature_name,formula,inputs,lookback,frequency,available_at,causal_lag,normalization,missing_data_rule,warmup,point_in_time_requirement,canonical_hash_basis,research_source_ids,candidate_strategy_ids,risk_notes
FEAT0102,correlation_dispersion_proxy,Sector correlation/dispersion proxy — SECTOR_LEADERSHIP_20,"corr_t = mean_pairwise_correlation(sector_total_returns, 20) ; disp_t = cross_sectional_std(sector_total_returns, 20) ; market_trend_t = sign(SPY_TR_CLOSE_t / SPY_TR_CLOSE[t-20] - 1) ; score_t = sign(equal_weight_sector_return_20 - SPY_return_20)","[""DS002"", ""DS001"", ""DS056""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding median/z-score through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",65ddc66046ffd11b672377a291113a6b609123b35261abe2f1df37eb69b886fb,"[""SRC0085"", ""SRC0086""]","[""STRAT0102""]",ETF inception; proxy not S&P point-in-time constituents
FEAT0103,breadth_trend_proxy,Exchange breadth trend proxy — AD_LINE_20,"breadth_t = causal_exchange_proxy(advance_decline_line) ; score_t = breadth_t - mean(breadth, 20)","[""DS002"", ""DS001"", ""DS071""]",21,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",420679fe8e8dfcc77af6273d2f7133e29fc2333aec11740068c97978fc349fff,"[""SRC0085"", ""SRC0086"", ""SRC0001"", ""SRC0002"", ""SRC0003""]","[""STRAT0103""]",not S&P-specific; archive definition changes
FEAT0104,breadth_trend_proxy,Exchange breadth trend proxy — AD_LINE_50,"breadth_t = causal_exchange_proxy(advance_decline_line) ; score_t = breadth_t - mean(breadth, 50)","[""DS002"", ""DS001"", ""DS071""]",51,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",51,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",b7274282235c0e2bd46564af5d756fbcf90312453bc08490125ffd76cb247238,"[""SRC0085"", ""SRC0086"", ""SRC0001"", ""SRC0002"", ""SRC0003""]","[""STRAT0104""]",not S&P-specific; archive definition changes
FEAT0105,breadth_trend_proxy,Exchange breadth trend proxy — AD_LINE_100,"breadth_t = causal_exchange_proxy(advance_decline_line) ; score_t = breadth_t - mean(breadth, 100)","[""DS002"", ""DS001"", ""DS071""]",101,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",101,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",916bd958ec0f111820ad545a2a4913a04b60a8a25051f822ce2af151a19488cd,"[""SRC0085"", ""SRC0086"", ""SRC0001"", ""SRC0002"", ""SRC0003""]","[""STRAT0105""]",not S&P-specific; archive definition changes
FEAT0106,breadth_trend_proxy,Exchange breadth trend proxy — NHNL_20,"breadth_t = causal_exchange_proxy(new_highs_minus_lows) ; score_t = breadth_t - mean(breadth, 20)","[""DS002"", ""DS001"", ""DS071""]",21,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",ae049c55e1887072c403ffd91ad15b2a6e6a558dbae1a75596298ff7649e8f52,"[""SRC0085"", ""SRC0086"", ""SRC0001"", ""SRC0002"", ""SRC0003""]","[""STRAT0106""]",not S&P-specific; archive definition changes
FEAT0107,breadth_trend_proxy,Exchange breadth trend proxy — ABOVE_MA50,"breadth_t = causal_exchange_proxy(percent_above_ma50) ; score_t = breadth_t - mean(breadth, 20)","[""DS002"", ""DS001"", ""DS071""]",21,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",4abe90b1ecaccfbcd8c88c863fb66888f3963063a8400c7398b8a9dc813062c1,"[""SRC0085"", ""SRC0086"", ""SRC0001"", ""SRC0002"", ""SRC0003""]","[""STRAT0107""]",not S&P-specific; archive definition changes
FEAT0108,breadth_trend_proxy,Exchange breadth trend proxy — ABOVE_MA200,"breadth_t = causal_exchange_proxy(percent_above_ma200) ; score_t = breadth_t - mean(breadth, 20)","[""DS002"", ""DS001"", ""DS071""]",21,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",ae6ccc22a02e324fe2c792bd2ff74b11bc36630937c00bbe9d451a9687b269d2,"[""SRC0085"", ""SRC0086"", ""SRC0001"", ""SRC0002"", ""SRC0003""]","[""STRAT0108""]",not S&P-specific; archive definition changes
FEAT0109,breadth_thrust_proxy,Exchange breadth thrust proxy — THRUST_10_065_035,"thrust_t = mean(advancing_issues_or_volume / total, 10)","[""DS002"", ""DS001"", ""DS071""]",11,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",11,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",6214e4a08ab6b0645b15ad7e59ca2e1cadca8c96a1a4ee560bd964bc28ad9c36,"[""SRC0085"", ""SRC0086"", ""SRC0047"", ""SRC0050"", ""SRC0133""]","[""STRAT0109""]",threshold mining; non-equivalent exchanges
FEAT0110,breadth_thrust_proxy,Exchange breadth thrust proxy — THRUST_10_060_040,"thrust_t = mean(advancing_issues_or_volume / total, 10)","[""DS002"", ""DS001"", ""DS071""]",11,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",11,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",ef44e8fdf41f2da344d5c2003b078c8a1677b100e7247dce15edcde55efeeadd,"[""SRC0085"", ""SRC0086"", ""SRC0047"", ""SRC0050"", ""SRC0133""]","[""STRAT0110""]",threshold mining; non-equivalent exchanges
FEAT0111,breadth_thrust_proxy,Exchange breadth thrust proxy — THRUST_20_060_040,"thrust_t = mean(advancing_issues_or_volume / total, 20)","[""DS002"", ""DS001"", ""DS071""]",21,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",6ac5f195394309c434effcbedb5f8c63a2300c44d12ea3c86f3ecdbc179eea08,"[""SRC0085"", ""SRC0086"", ""SRC0047"", ""SRC0050"", ""SRC0133""]","[""STRAT0111""]",threshold mining; non-equivalent exchanges
FEAT0112,breadth_thrust_proxy,Exchange breadth thrust proxy — UPVOL_10_065_035,"thrust_t = mean(advancing_issues_or_volume / total, 10)","[""DS002"", ""DS001"", ""DS071""]",11,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",11,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",82461715e3f185347a6ab14e77cd44cee5db1988ff75953db316d5cf800468bd,"[""SRC0085"", ""SRC0086"", ""SRC0047"", ""SRC0050"", ""SRC0133""]","[""STRAT0112""]",threshold mining; non-equivalent exchanges
FEAT0113,breadth_thrust_proxy,Exchange breadth thrust proxy — NHNL_THRUST_20,"thrust_t = mean(advancing_issues_or_volume / total, 20)","[""DS002"", ""DS001"", ""DS071""]",21,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",bac65fa55492d35be2c9fa7bc5213f5e9d94e64526ef0d40286c18833b6b02c1,"[""SRC0085"", ""SRC0086"", ""SRC0047"", ""SRC0050"", ""SRC0133""]","[""STRAT0113""]",threshold mining; non-equivalent exchanges
FEAT0114,breadth_thrust_proxy,Exchange breadth thrust proxy — MCCLELLAN_SIGN,"ratio_t = normalized_advancers_minus_decliners ; score_t = EMA(ratio,19) - EMA(ratio,39)","[""DS002"", ""DS001"", ""DS071""]",40,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",40,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",a73b3a7b91eeeaf22973c51e1a1a5a337438774d1f5d4f8bea8cdd6158b31029,"[""SRC0085"", ""SRC0086"", ""SRC0047"", ""SRC0050"", ""SRC0133""]","[""STRAT0114""]",threshold mining; non-equivalent exchanges
FEAT0115,cross_asset_risk_off,Cross-asset risk-off score — HYG_LQD_20,component_signs_t = fixed risk-on mappings for ['HYG/LQD'] over 20 sessions ; score_t = sum(component_signs_t),"[""DS002"", ""DS001"", ""DS053"", ""DS054""]",21,daily decision / source-native updates carried causally,after all component closes/releases; foreign fixes published after SPY close are lagged to the next decision,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",197887035f0c8377c5e7bf91cc47a0f320f594eeaffccd594d3d4d39489c32ee,"[""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0115""]",time zones; ETF inception; changing correlations
FEAT0116,cross_asset_risk_off,Cross-asset risk-off score — TLT_SPY_20,component_signs_t = fixed risk-on mappings for ['TLT/SPY'] over 20 sessions ; score_t = sum(component_signs_t),"[""DS002"", ""DS001"", ""DS055""]",21,daily decision / source-native updates carried causally,after all component closes/releases; foreign fixes published after SPY close are lagged to the next decision,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",f0c5ca95dfa995fd4404065e921113ca28b37b497bcb8ab5dd62c8ae8b03f219,"[""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0116""]",time zones; ETF inception; changing correlations
FEAT0117,cross_asset_risk_off,Cross-asset risk-off score — DOLLAR_GOLD_20,"component_signs_t = fixed risk-on mappings for ['USD', 'GOLD'] over 20 sessions ; score_t = sum(component_signs_t)","[""DS002"", ""DS001"", ""DS050"", ""DS052""]",21,daily decision / source-native updates carried causally,after all component closes/releases; foreign fixes published after SPY close are lagged to the next decision,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",2cb07281d9d54a29db7c549d32c429dc1460b56408b0e05f5c6b680fd4a54479,"[""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0117""]",time zones; ETF inception; changing correlations
FEAT0118,cross_asset_risk_off,Cross-asset risk-off score — OIL_CREDIT_20,"component_signs_t = fixed risk-on mappings for ['WTI', 'HY_OAS'] over 20 sessions ; score_t = sum(component_signs_t)","[""DS002"", ""DS001"", ""DS024"", ""DS051""]",21,daily decision / source-native updates carried causally,after all component closes/releases; foreign fixes published after SPY close are lagged to the next decision,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",ee58531b0022e36d5269fcc29a313b69b2f772cefcd6150f01e83ac631648c1d,"[""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0118""]",time zones; ETF inception; changing correlations
FEAT0119,cross_asset_risk_off,Cross-asset risk-off score — RISK_OFF_4,"component_signs_t = fixed risk-on mappings for ['HY_OAS', 'USD', 'GOLD', 'YIELD_CURVE'] over 20 sessions ; score_t = sum(component_signs_t)","[""DS002"", ""DS001"", ""DS024"", ""DS050"", ""DS052"", ""DS016"", ""DS017""]",21,daily decision / source-native updates carried causally,after all component closes/releases; foreign fixes published after SPY close are lagged to the next decision,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",35ce86e8f9d6a161559f51b487226cd99d5fda34bf132da06751fe538535ba86,"[""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0119""]",time zones; ETF inception; changing correlations
FEAT0120,cross_asset_risk_off,Cross-asset risk-off score — RISK_OFF_7,"component_signs_t = fixed risk-on mappings for ['HY_OAS', 'IG_OAS', 'USD', 'GOLD', 'WTI', 'T10Y2Y', 'VIX'] over 20 sessions ; score_t = sum(component_signs_t)","[""DS002"", ""DS001"", ""DS024"", ""DS023"", ""DS050"", ""DS052"", ""DS051"", ""DS016"", ""DS017"", ""DS004""]",21,daily decision / source-native updates carried causally,after all component closes/releases; foreign fixes published after SPY close are lagged to the next decision,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",6a76dcfa1e9eba9a2f158540ba32b92e9da4d424a3d6057260e3c00ca0337046,"[""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0120""]",time zones; ETF inception; changing correlations
FEAT0121,monetary_inflation_regime,Monetary and inflation regime — REAL_FEDFUNDS_CPI,inflation_yoy_t = causal_yoy(CPI) ; real_rate_t = fedfunds - inflation_yoy_t ; score_t = -real_rate_t,"[""DS002"", ""DS001"", ""DS021"", ""DS033""]",253,daily decision / source-native updates carried causally,only after first-release macro values are published; use ALFRED/official vintages and conservative release lags,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",245253237804faf1bfa8ff4a475a64fcd89fa3233542672d7052e5c033f3214e,"[""SRC0101"", ""SRC0102"", ""SRC0103"", ""SRC0153""]","[""STRAT0121""]",release revisions; ambiguous equity sign
FEAT0122,monetary_inflation_regime,Monetary and inflation regime — REAL_FEDFUNDS_PCE,inflation_yoy_t = causal_yoy(PCE) ; real_rate_t = fedfunds - inflation_yoy_t ; score_t = -real_rate_t,"[""DS002"", ""DS001"", ""DS021"", ""DS034""]",253,daily decision / source-native updates carried causally,only after first-release macro values are published; use ALFRED/official vintages and conservative release lags,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",833e2cc25c70243f841e4c3074f7a70077a397439486b05aae605f37dad7d525,"[""SRC0101"", ""SRC0102"", ""SRC0103"", ""SRC0153""]","[""STRAT0122""]",release revisions; ambiguous equity sign
FEAT0123,monetary_inflation_regime,Monetary and inflation regime — BREAKEVEN_CHG20,score_t = T10YIE_t-T10YIE[t-20],"[""DS002"", ""DS001"", ""DS040""]",21,daily decision / source-native updates carried causally,only after first-release macro values are published; use ALFRED/official vintages and conservative release lags,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",21,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",6dc2736c9306a213ae073773aa2a8dfcf96942b4ea74650ba782f07fff3767ff,"[""SRC0101"", ""SRC0102"", ""SRC0103"", ""SRC0153""]","[""STRAT0123""]",release revisions; ambiguous equity sign
FEAT0124,monetary_inflation_regime,Monetary and inflation regime — WALCL_CHG13W,score_t = log(WALCL_t/WALCL[t-13]),"[""DS002"", ""DS001"", ""DS038""]",14,daily decision / source-native updates carried causally,only after first-release macro values are published; use ALFRED/official vintages and conservative release lags,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",14,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",600cdd2d0b41000d94a4f4a8a57281c1d25855dc6e7d3f450adc1d053b18eb82,"[""SRC0101"", ""SRC0102"", ""SRC0103"", ""SRC0153""]","[""STRAT0124""]",release revisions; ambiguous equity sign
FEAT0125,monetary_inflation_regime,Monetary and inflation regime — M2_REAL_GROWTH,score_t = yoy(M2_t/CPI_t),"[""DS002"", ""DS001"", ""DS039"", ""DS033""]",13,daily decision / source-native updates carried causally,only after first-release macro values are published; use ALFRED/official vintages and conservative release lags,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",13,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",84865875fd0cb70b4995eedfe570aa57648942a0031f790057206aa53fefac55,"[""SRC0101"", ""SRC0102"", ""SRC0103"", ""SRC0153""]","[""STRAT0125""]",release revisions; ambiguous equity sign
FEAT0126,monetary_inflation_regime,Monetary and inflation regime — MONETARY_VOTE,"score_t = vote(-real_policy_rate, balance_sheet_growth, real_M2_growth, -inflation_acceleration)","[""DS002"", ""DS001"", ""DS021"", ""DS033"", ""DS040"", ""DS038"", ""DS039""]",253,daily decision / source-native updates carried causally,only after first-release macro values are published; use ALFRED/official vintages and conservative release lags,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",74760572994d1343d93de7c8916d233881652f169f5e157123d93aba5c79c4d6,"[""SRC0101"", ""SRC0102"", ""SRC0103"", ""SRC0153""]","[""STRAT0126""]",release revisions; ambiguous equity sign
FEAT0127,valuation_equity_premium,Constrained equity-premium forecast — DP_SIGN,forecast_t = constrained_recursive_OOS_forecast(['dividend_price']); coefficients estimated only with observations available through t ; score_t = forecast_t,"[""DS002"", ""DS001"", ""DS048"", ""DS029""]",120,daily decision / source-native updates carried causally,monthly signal becomes available after all component releases; held until next valid update,source-specific release lag; decision only after release_time <= close_t,recursive standardization fitted only on the expanding historical window,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",120,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",029ac073dbd7b9b5cc7af3e82a354c44caecaf60546ecb8246b1cbe2da671280,"[""SRC0104"", ""SRC0106"", ""SRC0107""]","[""STRAT0127""]",weak signal; rare shorts; vintage risk
FEAT0128,valuation_equity_premium,Constrained equity-premium forecast — EP_SIGN,forecast_t = constrained_recursive_OOS_forecast(['earnings_price']); coefficients estimated only with observations available through t ; score_t = forecast_t,"[""DS002"", ""DS001"", ""DS048"", ""DS029""]",120,daily decision / source-native updates carried causally,monthly signal becomes available after all component releases; held until next valid update,source-specific release lag; decision only after release_time <= close_t,recursive standardization fitted only on the expanding historical window,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",120,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",8667772b1f9824082583aa47792591ad2bf3360efa32e15cdc1f42cdadec44d7,"[""SRC0104"", ""SRC0106"", ""SRC0107""]","[""STRAT0128""]",weak signal; rare shorts; vintage risk
FEAT0129,valuation_equity_premium,Constrained equity-premium forecast — TERM_DEFAULT_SIGN,"forecast_t = constrained_recursive_OOS_forecast(['term_spread', 'default_spread']); coefficients estimated only with observations available through t ; score_t = forecast_t","[""DS002"", ""DS001"", ""DS048"", ""DS029""]",120,daily decision / source-native updates carried causally,monthly signal becomes available after all component releases; held until next valid update,source-specific release lag; decision only after release_time <= close_t,recursive standardization fitted only on the expanding historical window,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",120,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",28dbc6265d6dd7c91e96a8f46ede07e8e6f4e7d00561ef04cc3596acb9da62df,"[""SRC0104"", ""SRC0106"", ""SRC0107""]","[""STRAT0129""]",weak signal; rare shorts; vintage risk
FEAT0130,valuation_equity_premium,Constrained equity-premium forecast — ISSUANCE_SIGN,forecast_t = constrained_recursive_OOS_forecast(['net_equity_issuance']); coefficients estimated only with observations available through t ; score_t = forecast_t,"[""DS002"", ""DS001"", ""DS048"", ""DS029""]",120,daily decision / source-native updates carried causally,monthly signal becomes available after all component releases; held until next valid update,source-specific release lag; decision only after release_time <= close_t,recursive standardization fitted only on the expanding historical window,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",120,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",8a863684e583a21c0576c8827bfb86b6b8e1a743a40b45b9aba8c5d57be88fbb,"[""SRC0104"", ""SRC0106"", ""SRC0107""]","[""STRAT0130""]",weak signal; rare shorts; vintage risk
FEAT0131,valuation_equity_premium,Constrained equity-premium forecast — SUM_OF_PARTS_SIGN,"forecast_t = constrained_recursive_OOS_forecast(['dividend_yield', 'earnings_growth', 'valuation_change']); coefficients estimated only with observations available through t ; score_t = forecast_t","[""DS002"", ""DS001"", ""DS048"", ""DS029""]",120,daily decision / source-native updates carried causally,monthly signal becomes available after all component releases; held until next valid update,source-specific release lag; decision only after release_time <= close_t,recursive standardization fitted only on the expanding historical window,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",120,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",fb9a6928736c11af599919adc04ccfbd069033955b4ff5ac28d0079612f58999,"[""SRC0104"", ""SRC0106"", ""SRC0107""]","[""STRAT0131""]",weak signal; rare shorts; vintage risk
FEAT0132,valuation_equity_premium,Constrained equity-premium forecast — CONSTRAINED_COMBO,"forecast_t = constrained_recursive_OOS_forecast(['dp', 'ep', 'term', 'default', 'inflation', 'issuance']); coefficients estimated only with observations available through t ; score_t = forecast_t","[""DS002"", ""DS001"", ""DS048"", ""DS029""]",120,daily decision / source-native updates carried causally,monthly signal becomes available after all component releases; held until next valid update,source-specific release lag; decision only after release_time <= close_t,recursive standardization fitted only on the expanding historical window,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",120,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",8fb9ead596da131a6f22d7f5917ed5d304bed225c40416aa352b9061ea5cb8a7,"[""SRC0104"", ""SRC0106"", ""SRC0107""]","[""STRAT0132""]",weak signal; rare shorts; vintage risk
FEAT0133,sentiment_positioning,Sentiment and positioning — AAII_CONTRARIAN,raw_t = causal_standardized_signal(AAII) ; score_t = -raw_t,"[""DS002"", ""DS001"", ""DS042""]",156,daily decision / source-native updates carried causally,"after survey/report publication, not survey reference date",source-specific release lag; decision only after release_time <= close_t,expanding z-score/percentile through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",156,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",c8a9adf6ca1a526955100a56166b741f6b459211479bb4af1dd564f39af9203e,"[""SRC0122"", ""SRC0154"", ""SRC0155""]","[""STRAT0133""]",sign depends on horizon; publication lag
FEAT0134,sentiment_positioning,Sentiment and positioning — AAII_CONTINUATION,raw_t = causal_standardized_signal(AAII) ; score_t = raw_t,"[""DS002"", ""DS001"", ""DS042""]",156,daily decision / source-native updates carried causally,"after survey/report publication, not survey reference date",source-specific release lag; decision only after release_time <= close_t,expanding z-score/percentile through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",156,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",49615cd21d6374161f66ba155aa740ad90b9675723a28393932ab1a3dc53a93d,"[""SRC0122"", ""SRC0154"", ""SRC0155""]","[""STRAT0134""]",sign depends on horizon; publication lag
FEAT0135,sentiment_positioning,Sentiment and positioning — NAAIM_CONTRARIAN,raw_t = causal_standardized_signal(NAAIM) ; score_t = -raw_t,"[""DS002"", ""DS001"", ""DS043""]",156,daily decision / source-native updates carried causally,"after survey/report publication, not survey reference date",source-specific release lag; decision only after release_time <= close_t,expanding z-score/percentile through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",156,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",33af62a7eb4dd119d791a5671a0213228cb15ce578d7c5b7052ecd27a4b1a529,"[""SRC0122"", ""SRC0154"", ""SRC0155""]","[""STRAT0135""]",sign depends on horizon; publication lag
