task_id,task_definition_digest,title,gate,priority,owner_role,dependencies,required_approver_roles,approval_policy_digest,required_evidence_classification,exact_inputs,entry_conditions,exact_outputs,acceptance_criteria,activation_condition,alternative_completion,cancel_condition,rollback,rollback_trigger,repository_id,planned_files,acceptance_command,expected_result,merge_dependency,estimated_work_hours,estimated_elapsed_hours,external_lead_time_hours,planning_state,planning_blocker_code_or_null,planned_start_utc,due_at_utc,latest_start_utc,schedule_owner_role,required_participant_role_ids,required_participant_actor_ids,participant_availability_manifest_digest,participant_max_concurrent_tasks_by_actor,review_lead_time_hours,provider_or_hiring_lead_time_hours,budget_currency,estimated_cost_entries_by_domain
PREV7-0814,sha256:9de5b7f96cd55f7cd756629f4fa96345d4ad864e4d1165ba83a06a75b7125bf2,"Immutable full-disposition controller initialized as `pending`, with immutable decision deadline/escalation, nonterminal intent/deadline states `abandonment_pending_remote` and `security_abandoned_pending_remote`, dispatch boundary and completed/abandoned branches",G8,P0,Repository owner,"[""PREV7-0714""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Immutable full-disposition controller initialized as `pending`, with immutable decision deadline/escalation, nonterminal intent/deadline states `abandonment_pending_remote` and `security_abandoned_pending_remote`, dispatch boundary and completed/abandoned branches",,,,,,,trading-optimizer-lab-org/aurora,[],,"Immutable full-disposition controller initialized as `pending`, with immutable decision deadline/escalation, nonterminal intent/deadline states `abandonment_pending_remote` and `security_abandoned_pending_remote`, dispatch boundary and completed/abandoned branches",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0815,sha256:1f3a6bf3b644d69b61011e33a97f3141ca21bbe1bb9a45fabcc94320ffdef6e8,Multi-party capped pre-ID authorization for campaign repository/App/key provisioning only,G8,P0,Licence and acceptable-use reviewer,"[""PREV7-0309"",""PREV7-0708"",""PREV7-0714"",""PREV7-0800"",""PREV7-0814""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Multi-party capped pre-ID authorization for campaign repository/App/key provisioning only,,,,,,,trading-optimizer-lab-org/aurora,[],,Multi-party capped pre-ID authorization for campaign repository/App/key provisioning only,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,licence_and_acceptable_use_reviewer,"[""licence_and_acceptable_use_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0816,sha256:eacc434eb922ced0ea545e116389edcaee181726acb9c19b5d498dac5fbf5274,"Final security approval for the exact runbook-core digest, deployed IAM/Apps/keys/deadmen, destructive-path tests and accepted residual risks",G8,P0,Independent security reviewer,"[""PREV7-0610"",""PREV7-0611"",""PREV7-0708"",""PREV7-0805""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Final security approval for the exact runbook-core digest, deployed IAM/Apps/keys/deadmen, destructive-path tests and accepted residual risks",,,,,,,trading-optimizer-lab-org/aurora,[],,"Final security approval for the exact runbook-core digest, deployed IAM/Apps/keys/deadmen, destructive-path tests and accepted residual risks",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,independent_security_reviewer,"[""independent_security_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0901,sha256:3ace6c8f1ced630fa2ec9494774b14943c5df39bada4b28b7f9514d7d2425844,Final result verification,G9,P1,Implementer,"[""PREV7-0806""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Final result verification,,,,,,,trading-optimizer-lab-org/aurora,[],,Final result verification,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0902,sha256:9379685d421c869cb5139b4bd288cee1e369bb18804f21d116b24b53cd48db09,"Durable final result, recovery evidence and audit publication to primary and mirror",G9,P1,Implementer,"[""PREV7-0901""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Durable final result, recovery evidence and audit publication to primary and mirror",,,,,,,trading-optimizer-lab-org/aurora,[],,"Durable final result, recovery evidence and audit publication to primary and mirror",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0903,sha256:56c1697dc25216c5c48a6878065398d973f7101862124e049e3eff5a0a5cb7b3,"Legacy rollback observation and retirement, concurrent with the recovery-retention window",G9,P2,Repository owner,"[""PREV7-0905""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Legacy rollback observation and retirement, concurrent with the recovery-retention window",,,,,,,trading-optimizer-lab-org/aurora,[],,"Legacy rollback observation and retirement, concurrent with the recovery-retention window",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0904,sha256:8ce1421193b3078ccb5abffba84cbdb746cba734daa84e5350ff5b04b66af0fe,"Destination-pulled final result, recovery/audit evidence, independent restore and source-access revocation",G9,P1,Independent disaster-copy owner,"[""PREV7-0902""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Destination-pulled final result, recovery/audit evidence, independent restore and source-access revocation",,,,,,,trading-optimizer-lab-org/aurora,[],,"Destination-pulled final result, recovery/audit evidence, independent restore and source-access revocation",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,independent_disaster_copy_owner,"[""independent_disaster_copy_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0905,sha256:775a83d57e94f6d702cca590a6a95ac28253e158f04c2a3c8be8f7b2d9d19a94,"`full_disposition=completed` CAS plus immediate source/destination lease stop, App suspension, credential revocation and deny-all receipt",G9,P0,Repository owner,"[""PREV7-0904""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"`full_disposition=completed` CAS plus immediate source/destination lease stop, App suspension, credential revocation and deny-all receipt",,,,,,,trading-optimizer-lab-org/aurora,[],,"`full_disposition=completed` CAS plus immediate source/destination lease stop, App suspension, credential revocation and deny-all receipt",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0906,sha256:17a647e02e47c253deda4bc392322980c0a672421fb6aed1c872bca788c265e2,Destination campaign control-plane retirement after recovery predicates and immutable billing/dispute-evidence export; reconciliation or bounded `DISPUTED_CLEAN` recorded,G9,P0,Independent disaster-copy owner,"[""PREV7-0905""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Destination campaign control-plane retirement after recovery predicates and immutable billing/dispute-evidence export; reconciliation or bounded `DISPUTED_CLEAN` recorded,,,,,,,trading-optimizer-lab-org/aurora,[],,Destination campaign control-plane retirement after recovery predicates and immutable billing/dispute-evidence export; reconciliation or bounded `DISPUTED_CLEAN` recorded,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,independent_disaster_copy_owner,"[""independent_disaster_copy_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0907,sha256:df1a378dc4114dbd84a17cfd359a2893d8df1bfa0a713963877497e497a04a79,"Source campaign and G7 validation repositories, packages, checkpoints and external-control tenants independently physically retired after recovery predicates and immutable billing/dispute-evidence export",G9,P0,Repository owner,"[""PREV7-0905""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Source campaign and G7 validation repositories, packages, checkpoints and external-control tenants independently physically retired after recovery predicates and immutable billing/dispute-evidence export",,,,,,,trading-optimizer-lab-org/aurora,[],,"Source campaign and G7 validation repositories, packages, checkpoints and external-control tenants independently physically retired after recovery predicates and immutable billing/dispute-evidence export",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0910,sha256:c2e1be0bf006753f2b1f53316627f371d01f70c2e3e33f69834d65f6750a84f3,"Conditional immediate abandoned-campaign security cleanup when `full_disposition=abandoned`, including one immutable inventory/no-action-or-revocation substitution receipt per cancelled pre-dispatch task",G9X,P0,Repository owner,"[""PREV7-0814""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Conditional immediate abandoned-campaign security cleanup when `full_disposition=abandoned`, including one immutable inventory/no-action-or-revocation substitution receipt per cancelled pre-dispatch task",,,,,,,trading-optimizer-lab-org/aurora,[],,"Conditional immediate abandoned-campaign security cleanup when `full_disposition=abandoned`, including one immutable inventory/no-action-or-revocation substitution receipt per cancelled pre-dispatch task",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0911,sha256:819a72d91dc5c1a85712d29cd81e9b675c5644c9096ad4c9b953c2af2e1dc934,"Conditional delayed destination physical cleanup, independent receipt and reconciliation-or-bounded-`DISPUTED_CLEAN` state for the abandoned branch",G9X,P0,Independent disaster-copy owner,"[""PREV7-0910"",""PREV7-0914""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Conditional delayed destination physical cleanup, independent receipt and reconciliation-or-bounded-`DISPUTED_CLEAN` state for the abandoned branch",,,,,,,trading-optimizer-lab-org/aurora,[],,"Conditional delayed destination physical cleanup, independent receipt and reconciliation-or-bounded-`DISPUTED_CLEAN` state for the abandoned branch",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,independent_disaster_copy_owner,"[""independent_disaster_copy_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0912,sha256:2a49128d9c55c347af8beaf629998184025fb5aafddf6a5fa9fa1b642ba4c9ab,Conditional delayed source physical cleanup and independent receipt; joint reconciliation waits for both domains in PREV7-0913,G9X,P0,Repository owner,"[""PREV7-0910"",""PREV7-0914""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Conditional delayed source physical cleanup and independent receipt; joint reconciliation waits for both domains in PREV7-0913,,,,,,,trading-optimizer-lab-org/aurora,[],,Conditional delayed source physical cleanup and independent receipt; joint reconciliation waits for both domains in PREV7-0913,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,repository_owner,"[""repository_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0913,sha256:714a438fab2fffe903b54666dd89ee5658eb804ff37b9d5c58f4126d75903282,"Final selected-campaign-branch reconciler: verifies normal or abandoned substitution receipts; normal completion requires every billing domain reconciled or pre-authorized `NO_INVOICE_EXPECTED_CLEAN`, while a dispute emits nonterminal `CAMPAIGN_DISPUTED_CLEAN` and keeps the task active; only the abandoned branch may close through its approved bounded financial exception",G9,P0,Licence and acceptable-use reviewer,"[""PREV7-0814"",""PREV7-0903"",""PREV7-0906"",""PREV7-0907"",""PREV7-0911"",""PREV7-0912""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Final selected-campaign-branch reconciler: verifies normal or abandoned substitution receipts; normal completion requires every billing domain reconciled or pre-authorized `NO_INVOICE_EXPECTED_CLEAN`, while a dispute emits nonterminal `CAMPAIGN_DISPUTED_CLEAN` and keeps the task active; only the abandoned branch may close through its approved bounded financial exception",,,,,,,trading-optimizer-lab-org/aurora,[],,"Final selected-campaign-branch reconciler: verifies normal or abandoned substitution receipts; normal completion requires every billing domain reconciled or pre-authorized `NO_INVOICE_EXPECTED_CLEAN`, while a dispute emits nonterminal `CAMPAIGN_DISPUTED_CLEAN` and keeps the task active; only the abandoned branch may close through its approved bounded financial exception",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,licence_and_acceptable_use_reviewer,"[""licence_and_acceptable_use_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-0914,sha256:133fc99b4506bcea0def2bade52025114ce4f809f984cd9d5d612e727bbb6963,"Conditional post-dispatch recovery-only dual-restore capsule and receipts, or pre-dispatch no-ciphertext alternative-completion receipt, including one immutable result/preservation substitution receipt per cancelled dispatch/result task",G9X,P0,Independent disaster-copy owner,"[""PREV7-0910""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Conditional post-dispatch recovery-only dual-restore capsule and receipts, or pre-dispatch no-ciphertext alternative-completion receipt, including one immutable result/preservation substitution receipt per cancelled dispatch/result task",,,,,,,trading-optimizer-lab-org/aurora,[],,"Conditional post-dispatch recovery-only dual-restore capsule and receipts, or pre-dispatch no-ciphertext alternative-completion receipt, including one immutable result/preservation substitution receipt per cancelled dispatch/result task",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,independent_disaster_copy_owner,"[""independent_disaster_copy_owner""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-1001,sha256:a1081c9c40d9a21ea9a6e40f6ecafce9164ff21b544dd4598eb260f25ba13ec5,Repository layout ADR,G10,P2,Implementer,"[""PREV7-0407""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Repository layout ADR,,,,,,,trading-optimizer-lab-org/aurora,[],,Repository layout ADR,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-1002,sha256:a7a90a051f6335d471b986251e0da437313bfc93ef2ead77e70f53d54456cf4c,Staged non-GTBI package modernization,G10,P2,Implementer,"[""PREV7-1001""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,Staged non-GTBI package modernization,,,,,,,trading-optimizer-lab-org/aurora,[],,Staged non-GTBI package modernization,,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,implementer,"[""implementer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
PREV7-1003,sha256:c66140b3a3af62bc855f24002a7a5bb4189f85f476c8074e3bf310557e198731,"Final successful-project reconciler, with actor distinct from implementer, last-change author and repository owner: verifies every other G10 obligation and a reconciled or pre-authorized-no-invoice normal campaign-clean receipt, then alone emits project-terminal `COMPLETED_CLEAN`",G10,P0,Workflow reviewer,"[""PREV7-0913"",""PREV7-1002""]",[],sha256:77fcbf54bd29b7661aaa5dae5cf82084db6e8e72d298cb680469fd651ff12fe2,provisional_git_bootstrap,,,"Final successful-project reconciler, with actor distinct from implementer, last-change author and repository owner: verifies every other G10 obligation and a reconciled or pre-authorized-no-invoice normal campaign-clean receipt, then alone emits project-terminal `COMPLETED_CLEAN`",,,,,,,trading-optimizer-lab-org/aurora,[],,"Final successful-project reconciler, with actor distinct from implementer, last-change author and repository owner: verifies every other G10 obligation and a reconciled or pre-authorized-no-invoice normal campaign-clean receipt, then alone emits project-terminal `COMPLETED_CLEAN`",,,,,blocked_missing_price,COST_ESTIMATE_NOT_FROZEN,,,,workflow_reviewer,"[""workflow_reviewer""]","[""github-user:271768688""]",sha256:14b5266364b2c255d4f5e7796970d192d20d1c1066cd9cbf1f72b02048cfb72e,"{""github-user:271768688"":1}",,,USD,{}
